0,16,22,10,29,23,31,37
0,24,25,04,09,20,31,37
0,11,24,33,22,10,26,37
0,15,26,11,29,10,12,37
0,20,04,14,12,11,30,37
0,01,24,18,32,03,25,37
0,18,32,28,30,01,12,37
0,18,10,28,05,09,12,37
0,25,13,03,20,29,33,37
0,30,18,24,01,21,04,37
0,29,33,10,25,17,14,37
0,28,03,13,17,31,11,37
0,18,23,04,14,02,13,37
0,03,15,14,06,18,09,37
0,26,15,25,14,19,06,37
0,07,03,19,10,23,05,37
0,01,15,07,24,06,30,37
0,15,13,23,22,29,12,37
0,08,13,07,30,14,29,37
0,21,18,26,12,22,09,37
0,29,26,31,15,06,21,37
0,13,12,23,28,15,32,37
0,26,10,18,04,15,09,37
0,11,06,22,21,15,08,37
0,24,30,29,21,13,32,37
0,10,16,23,06,13,21,37
0,03,07,27,23,30,13,37
0,05,32,30,11,26,02,37
0,11,30,20,25,06,18,37
0,28,31,18,09,25,19,37
0,07,15,04,11,17,16,37
0,03,16,22,33,25,26,37
0,26,32,33,01,31,27,37
0,20,18,15,29,01,02,37
0,06,25,16,17,07,24,37
0,30,14,01,03,33,19,37
0,08,06,32,10,22,18,37
0,07,20,04,16,06,19,37
0,25,07,08,06,20,21,37
0,28,16,13,12,23,01,37
0,13,14,03,05,07,18,37
0,21,13,09,24,32,01,37
0,21,23,28,16,04,01,37
0,10,33,30,12,08,02,37
0,19,25,17,09,16,02,37
0,32,29,31,18,02,01,37
0,08,12,11,25,29,10,37
0,25,22,11,13,06,32,37
0,29,28,06,14,30,13,37
0,08,25,17,32,23,21,37
0,19,22,33,10,04,28,37
0,23,21,12,32,11,27,37
0,28,24,27,30,03,22,37
0,08,01,12,25,14,06,37
0,13,20,03,02,19,23,37
0,04,19,11,01,17,29,37
0,27,18,15,01,22,08,37
0,26,08,30,31,14,25,37
0,32,30,17,02,08,07,37
0,31,30,22,23,06,08,37
0,18,17,19,10,02,29,37
0,22,05,13,09,15,12,37
0,21,08,14,20,24,02,37
0,18,14,11,22,08,12,37
0,24,27,03,02,26,09,37
0,20,02,22,23,31,21,37
0,02,18,10,20,30,14,37
0,31,05,29,28,21,30,37
0,08,25,01,16,30,17,37
0,13,20,24,22,16,06,37
0,33,28,10,32,09,19,37
0,27,32,31,07,03,05,37
0,04,20,11,16,22,29,37
0,08,01,24,18,30,29,37
0,08,24,28,01,22,20,37
0,18,29,06,32,12,15,37
0,28,03,13,18,27,20,37
0,28,04,24,19,11,20,37
0,32,17,09,03,21,26,37
0,21,15,19,02,03,08,37
0,06,30,19,03,12,31,37
0,26,03,32,09,24,20,37
0,28,06,17,12,08,33,37
0,01,13,18,03,05,16,37
0,11,26,07,13,08,15,37
0,17,16,22,03,04,29,37
0,19,16,24,17,30,12,37
0,31,18,02,25,14,01,37
0,05,15,14,07,13,03,37
0,08,13,29,12,19,02,37
0,02,23,24,19,15,14,37
0,13,12,10,04,32,30,37
0,16,27,26,31,14,03,37
0,05,19,28,04,08,27,37
0,19,15,18,13,04,06,37
0,21,12,03,01,05,28,37
0,26,32,21,28,29,02,37
0,09,32,12,31,07,10,37
0,15,29,16,03,24,14,37
0,07,32,31,02,09,25,37
0,26,25,20,16,07,17,37
0,32,12,16,18,10,09,37
0,20,17,09,03,29,21,37
0,28,21,09,30,23,15,37
0,23,13,11,04,30,07,37
0,21,05,31,13,01,27,37
0,04,22,16,17,09,29,37
0,02,22,26,17,29,33,37
0,16,33,01,03,15,09,37
0,03,05,16,18,23,24,37
0,19,09,31,26,18,32,37
0,26,13,18,07,03,23,37
0,23,22,16,19,29,27,37
0,23,26,10,21,11,07,37
0,17,21,02,07,09,25,37
0,14,21,20,25,31,12,37
0,17,20,25,12,26,13,37
0,06,02,31,22,20,04,37
0,30,11,18,02,33,23,37
0,28,15,32,01,05,24,37
0,04,18,27,29,20,22,37
0,02,29,19,06,04,24,37
0,04,02,14,15,30,26,37
0,31,07,11,16,33,19,37
0,04,05,15,01,09,17,37
0,22,25,02,29,32,33,37
0,14,15,20,26,16,04,37
0,24,06,30,08,32,29,37
0,01,05,28,30,02,16,37
0,30,22,07,20,18,14,37
0,01,18,30,22,15,16,37
0,25,28,04,12,19,21,37
0,25,03,09,27,08,17,37
0,25,30,22,31,16,04,37
0,30,15,10,28,21,20,37
0,07,25,26,15,04,28,37
0,24,12,11,21,26,09,37
0,09,06,25,10,14,22,37
0,21,20,27,08,30,11,37
0,03,05,20,06,24,02,37
0,33,25,04,22,27,15,37
0,02,31,17,16,20,13,37
0,04,26,30,10,21,05,37
0,32,22,17,05,26,33,37
0,20,11,18,10,29,08,37
0,27,17,07,09,10,04,37
0,32,16,28,19,18,15,37
0,09,15,14,04,16,27,37
0,24,17,30,05,33,31,37
0,09,08,23,15,13,22,37
0,17,18,32,28,06,13,37
0,24,29,17,27,28,30,37
0,14,13,08,22,19,05,37
0,21,08,27,16,15,12,37
0,09,04,14,11,33,32,37
0,32,13,22,20,14,23,37
0,13,12,19,01,09,28,37
0,24,15,18,20,28,13,37
0,16,25,07,12,17,21,37
0,07,16,21,17,01,19,37
0,20,08,05,03,27,19,37
0,05,16,12,32,28,07,37
0,10,27,06,16,20,32,37
0,32,02,15,26,09,22,37
0,17,32,03,25,08,21,37
0,12,03,17,27,29,24,37
0,06,28,22,17,29,14,37
0,30,08,28,29,13,02,37
0,16,01,07,21,12,08,37
0,29,23,06,19,10,07,37
0,25,26,07,29,18,14,37
0,03,15,14,13,33,21,37
0,10,02,12,04,17,30,37
0,30,22,03,33,13,12,37
0,32,19,27,18,22,08,37
0,06,05,18,13,12,07,37
0,23,07,30,19,18,29,37
0,09,01,04,30,15,22,37
0,02,28,10,30,09,03,37
0,13,20,28,17,09,02,37
0,04,09,06,33,25,30,37
0,23,24,29,30,14,26,37
0,02,12,16,08,14,32,37
0,02,11,26,04,16,13,37
0,04,08,19,25,21,12,37
0,11,24,02,23,05,29,37
0,31,14,24,28,04,25,37
0,31,26,08,02,29,01,37
0,28,22,01,30,02,29,37
0,11,27,01,31,32,23,37
0,27,07,10,26,15,13,37
0,22,13,03,20,02,33,37
0,25,31,17,13,07,19,37
0,26,16,18,06,04,14,37
0,27,17,04,19,24,23,37
0,06,04,16,18,29,14,37
0,32,04,31,33,23,21,37
0,10,33,30,06,28,11,37
0,33,31,05,07,20,08,37
0,20,15,19,10,02,21,37
0,08,10,16,23,20,30,37
0,23,06,11,05,02,01,37
0,33,14,29,22,01,02,37
0,01,08,04,25,03,31,37
0,33,28,25,15,12,20,37
0,27,04,28,09,33,21,37
0,24,25,16,09,17,06,37
0,32,07,23,16,17,06,37
0,21,19,24,10,23,16,37
0,22,31,17,19,14,26,37
0,01,11,05,29,04,30,37
0,19,30,21,09,02,14,37
0,22,17,08,31,21,03,37
0,07,09,28,19,01,29,37
0,01,13,19,32,07,03,37
0,12,20,33,30,16,01,37
0,06,02,03,09,17,05,37
0,29,08,22,27,24,14,37
0,23,33,05,21,06,19,37
0,16,03,14,06,29,11,37
0,23,01,29,10,20,18,37
0,22,05,08,06,14,31,37
0,17,12,22,24,14,19,37
0,27,13,24,25,07,32,37
0,31,32,33,14,28,12,37
0,20,06,29,16,11,09,37
0,11,15,31,10,32,26,37
0,23,21,27,02,10,12,37
0,32,19,31,03,27,16,37
0,06,03,05,10,09,27,37
0,06,26,07,31,22,32,37
0,05,02,12,01,15,16,37
0,09,01,07,23,16,20,37
0,16,15,14,02,23,24,37
0,33,01,10,11,29,31,37
0,14,04,15,18,17,20,37
0,26,09,08,25,29,24,37
0,20,18,13,27,33,25,37
0,12,28,09,06,14,29,37
0,04,07,01,23,19,22,37
0,14,15,07,28,21,19,37
0,33,04,17,06,16,26,37
0,27,30,16,18,32,13,37
0,25,11,09,17,04,21,37
0,17,12,16,03,09,31,37
0,19,10,18,01,28,15,37
0,10,18,02,20,09,19,37
0,29,26,08,14,10,19,37
0,05,24,25,31,02,08,37
0,23,17,18,30,13,01,37
0,06,19,32,13,21,11,37
0,01,09,27,10,19,23,37
0,15,09,32,14,20,26,37
0,30,14,25,17,27,28,37
0,31,28,13,22,20,26,37
0,06,05,18,16,08,22,37
0,20,15,09,28,19,16,37
0,02,12,29,31,20,24,37
0,12,33,22,10,25,14,37
0,31,01,25,21,13,03,37
0,30,28,31,04,15,21,37
0,26,09,13,27,33,06,37
0,07,14,22,11,06,10,37
0,07,14,12,23,09,21,37
0,23,21,09,18,26,25,37
0,10,09,26,19,16,20,37
0,07,18,21,25,16,14,37
0,03,27,10,19,20,01,37
0,27,07,05,19,01,08,37
0,13,21,26,04,07,09,37
0,07,01,32,24,14,08,37
0,05,08,16,27,11,18,37
0,24,03,02,20,22,13,37
0,08,01,24,16,19,02,37
0,28,25,03,08,19,27,37
0,20,15,19,13,21,32,37
0,23,30,08,09,16,24,37
0,32,05,06,31,23,08,37
0,08,22,10,17,25,33,37
0,32,12,16,07,14,27,37
0,11,15,13,17,19,31,37
0,18,20,21,27,12,15,37
0,22,14,19,25,10,29,37
0,31,33,32,06,15,26,37
0,07,01,19,18,27,03,37
0,30,26,20,33,05,14,37
0,13,28,19,01,24,06,37
0,26,12,19,17,03,14,37
0,25,19,05,16,24,22,37
0,08,22,30,32,13,07,37
0,10,12,24,28,01,03,37
0,30,09,17,31,16,24,37
0,24,02,18,12,04,26,37
0,26,02,21,20,13,17,37
0,07,06,31,18,10,12,37
0,23,03,10,22,29,27,37
0,10,30,05,14,08,17,37
0,09,18,30,11,31,05,37
0,32,28,05,31,07,33,37
0,15,12,25,06,18,14,37
0,11,26,01,16,17,20,37
0,16,22,29,05,20,27,37
0,14,33,31,23,09,22,37
0,01,08,06,30,20,27,37
0,17,12,07,29,31,26,37
0,28,05,08,19,27,13,37
0,32,15,10,06,01,09,37
0,28,19,26,30,06,01,37
0,24,21,04,17,13,15,37
0,21,30,10,23,01,17,37
0,27,10,04,12,33,32,37
0,01,03,07,12,19,20,37
0,03,15,17,07,16,23,37
0,32,26,23,20,03,33,37
0,21,04,09,02,05,13,37
0,11,06,20,22,16,33,37
0,30,27,05,17,13,26,37
0,11,16,24,10,15,14,37
0,08,01,32,09,17,14,37
0,01,31,25,02,17,03,37
0,31,12,04,08,33,10,37
0,16,18,06,15,02,32,37
0,25,23,30,02,15,21,37
0,33,28,19,23,29,15,37
0,13,27,22,04,15,10,37
0,16,25,07,21,05,20,37
0,04,13,26,32,23,14,37
0,27,12,20,29,10,24,37
0,12,24,13,20,31,07,37
0,13,21,14,18,19,28,37
0,18,31,30,20,22,23,37
0,01,09,28,22,32,13,37
0,15,25,09,19,08,04,37
0,25,01,22,06,14,26,37
0,02,31,03,32,06,14,37
0,23,11,26,30,06,14,37
0,04,01,08,15,14,09,37
0,22,17,02,01,04,15,37
0,18,24,22,07,05,19,37
0,03,14,05,30,26,25,37
0,08,14,24,20,03,26,37
0,16,11,12,13,23,25,37
0,33,16,22,10,01,07,37
0,31,28,08,11,19,13,37
0,18,10,30,31,19,05,37
0,23,04,07,18,24,08,37
0,01,14,23,30,20,15,37
0,21,16,08,14,18,23,37
0,12,19,15,23,01,03,37
0,29,06,04,33,16,27,37
0,06,12,15,13,18,26,37
0,11,04,31,25,10,30,37
0,21,24,14,27,32,15,37
0,07,27,10,01,11,26,37
0,30,23,18,15,17,06,37
0,03,10,18,07,24,21,37
0,26,10,23,31,05,20,37
0,28,21,22,25,29,30,37
0,14,06,29,20,04,09,37
0,17,12,28,06,25,02,37
0,01,25,27,26,33,19,37
0,07,32,11,14,04,29,37
0,27,10,03,21,23,33,37
0,12,19,26,11,28,13,37
0,08,13,33,15,22,06,37
